epoch,mean,stdv
0,1.1631481830459505,0.0
1,1.178382077686477,0.0
2,1.1357524866010058,0.0
3,1.1226749200029176,0.0
4,1.1079899055838203,0.0
5,1.1237154908268385,0.0
6,1.1294390199194742,0.0
7,1.1302097732204879,0.0
8,1.1536785685960302,0.0
9,1.1500823203461432,0.0
10,1.1476606330264927,0.0
11,1.137243975422243,0.0
12,1.144910100924582,0.0
13,1.1446716353671031,0.0
14,1.1480833291358357,0.0
15,1.1432590016523243,0.0
16,1.1607763536630349,0.0
17,1.1558077826228648,0.0
18,1.171940277615244,0.0
19,1.210839760675794,0.0
20,1.2276706174655156,0.0
21,1.2305755489941488,0.0
22,1.229443510385869,0.0
23,1.3306700427455904,0.0
24,1.3570494060137794,0.0
25,1.3590446725855976,0.0
26,1.3554132400204597,0.0
27,1.3548910752167016,0.0
28,1.358167093589791,0.0
29,1.3550600242495265,0.0
30,1.3503971348729602,0.0
31,1.348354257471701,0.0
32,1.3581052088614836,0.0
33,1.3546945875576526,0.0
34,1.3571860194558343,0.0
35,1.3491909874968595,0.0
36,1.3436646793446563,0.0
37,1.3651060180865549,0.0
38,1.3748471907133044,0.0
39,1.3742220957738813,0.0
40,1.3697085022850763,0.0
41,1.3810247689729733,0.0
42,1.3921947801821588,0.0
43,1.3933788289833877,0.0
44,1.3891297063837194,0.0
45,1.387511197005538,0.0
46,1.3893440393448802,0.0
47,1.4018472690831723,0.0
48,1.4104464459689185,0.0
49,1.4083265965153944,0.0
50,1.407732565784446,0.0
51,1.411514874120069,0.0
52,1.4120830746152309,0.0
53,1.4113268767217177,0.0
54,1.4149442023398002,0.0
55,1.413245971048975,0.0
56,1.4154979290781668,0.0
57,1.4158252280047916,0.0
58,1.4166654276945578,0.0
59,1.4208876664799752,0.0
60,1.4157396317622204,0.0
61,1.4166919732986836,0.0
62,1.4174917599539374,0.0
63,1.4164937335070877,0.0
64,1.4172955085348167,0.0
65,1.4180234765889257,0.0
66,1.4207555971483985,0.0
67,1.418892606544024,0.0
68,1.4225804244972802,0.0
69,1.427064612594258,0.0
70,1.4250383345542434,0.0
71,1.421510899637203,0.0
72,1.4175076265856885,0.0
73,1.4156049431965563,0.0
74,1.41504390839044,0.0
75,1.4128500951930965,0.0
76,1.41076296111835,0.0
77,1.40898923456442,0.0
78,1.4143982301662246,0.0
79,1.4113782704301394,0.0
80,1.415724289039475,0.0
81,1.415355798390953,0.0
82,1.4189862054503513,0.0
83,1.4228921879845995,0.0
84,1.4216252085371077,0.0
85,1.4263435787808207,0.0
86,1.426250082026058,0.0
87,1.4308935721265323,0.0
88,1.4299185420402198,0.0
89,1.4322183607367203,0.0
90,1.4324256872812255,0.0
91,1.4300034194372067,0.0
92,1.4276235561834691,0.0
93,1.428255312312276,0.0
94,1.4267361146112287,0.0
95,1.4255712445699276,0.0
96,1.422499360915292,0.0
97,1.4229900728483103,0.0
98,1.4198747084408458,0.0
99,1.420412999813092,0.0
100,1.4199320262133492,0.0
101,1.4184280375181062,0.0
102,1.4156412193873977,0.0
103,1.4143653882345704,0.0
104,1.4144072012739968,0.0
105,1.414409467202145,0.0
106,1.4113569147701466,0.0
107,1.4115146590264822,0.0
108,1.411625642979447,0.0
109,1.4117920352170763,0.0
110,1.4096441314967332,0.0
111,1.4071749536001383,0.0
112,1.4096280907896388,0.0
113,1.4107392622386252,0.0
114,1.4092732646358292,0.0
115,1.4074210540559842,0.0
116,1.405763059715597,0.0
117,1.4049094524285868,0.0
118,1.407544321597942,0.0
119,1.4049002874498087,0.0
120,1.4028733039358519,0.0
121,1.4082178104393646,0.0
122,1.4073234258478553,0.0
123,1.4072963342580262,0.0
124,1.4067063372601174,0.0
125,1.4054911317788221,0.0
126,1.4045123049082477,0.0
127,1.4053305017096303,0.0
128,1.402911044314409,0.0
129,1.4025360431960656,0.0
130,1.4020913489655227,0.0
131,1.4025743068224505,0.0
132,1.40182151218241,0.0
133,1.4017910594095981,0.0
134,1.4040772750982253,0.0
135,1.4044111186956543,0.0
136,1.4033785498238718,0.0
137,1.4014994773967977,0.0
138,1.3994427331649044,0.0
139,1.4002827511893308,0.0
140,1.398485463532878,0.0
141,1.3977298648602599,0.0
142,1.3965070067617626,0.0
143,1.3969375740301346,0.0
144,1.395889680022818,0.0
145,1.3936247780660524,0.0
146,1.3917490725186983,0.0
147,1.3921409709221395,0.0
148,1.391544347894052,0.0
149,1.3917561918085604,0.0
150,1.39026668223483,0.0
151,1.3889768649464216,0.0
152,1.387071780241685,0.0
153,1.384870223875153,0.0
154,1.384816844319247,0.0
155,1.3836329570470873,0.0
156,1.3825010831419813,0.0
157,1.384480485278373,0.0
158,1.3838037372613112,0.0
159,1.383398816204376,0.0
160,1.382873278471707,0.0
161,1.3824408019214591,0.0
162,1.3818620583789074,0.0
163,1.3800119825107868,0.0
164,1.3785081305326203,0.0
165,1.3782716291009312,0.0
166,1.3768994291001553,0.0
167,1.375789290544757,0.0
168,1.3753909634536279,0.0
169,1.3742342690907228,0.0
170,1.3735829446371703,0.0
171,1.3736978073058483,0.0
172,1.3736789904522235,0.0
173,1.3725925805310877,0.0
174,1.370652999967945,0.0
175,1.3698720439257732,0.0
176,1.3699318172982644,0.0
177,1.3683292296214846,0.0
178,1.3666728461600068,0.0
179,1.3662652885098228,0.0
180,1.3651715818424583,0.0
181,1.3643320558839311,0.0
182,1.3638477556166837,0.0
183,1.3626636068647762,0.0
184,1.3615593495527938,0.0
185,1.3607417393988808,0.0
186,1.3604704850176448,0.0
187,1.36073446724869,0.0
188,1.360053028114121,0.0
189,1.3600835217689353,0.0
190,1.358849752974583,0.0
191,1.3584581674828455,0.0
192,1.3578860179649597,0.0
193,1.3575043350398222,0.0
194,1.3562381959570355,0.0
195,1.355863317109183,0.0
196,1.354370655701556,0.0
197,1.3533883049237005,0.0
198,1.352567164780242,0.0
199,1.351764525669936,0.0
