epoch,mean,stdv
97,1.3421571697948689,0.0
98,1.3386810798566868,0.0
99,1.3363046058365782,0.0
100,1.334761051616362,0.0
101,1.332628790812867,0.0
102,1.3311991238450744,0.0
103,1.329942205429469,0.0
104,1.3275517556030145,0.0
105,1.3255225729030533,0.0
106,1.3237375302159784,0.0
107,1.3231101862058248,0.0
108,1.322028537412443,0.0
109,1.3205841324659728,0.0
110,1.3207060358671878,0.0
111,1.3192783849836205,0.0
112,1.3175786030529726,0.0
113,1.3178124828566196,0.0
114,1.31800055888485,0.0
115,1.3170386264374332,0.0
116,1.3155854942155696,0.0
117,1.314536746294303,0.0
118,1.3124541742196594,0.0
119,1.3103294324322765,0.0
120,1.3097551574301116,0.0
121,1.3090979608188529,0.0
122,1.3080355798165848,0.0
123,1.3069344154193643,0.0
124,1.3055417009427348,0.0
125,1.305690074118867,0.0
126,1.3041113157503166,0.0
127,1.3033827640372213,0.0
128,1.3040547978366095,0.0
129,1.3028115319808917,0.0
130,1.301677666588473,0.0
131,1.300477653715258,0.0
132,1.2992729736387356,0.0
133,1.2979705346094066,0.0
134,1.2966241239807732,0.0
135,1.2947478877936973,0.0
136,1.293725419050979,0.0
137,1.2925998597407704,0.0
138,1.2913513997887638,0.0
139,1.2899760442481156,0.0
140,1.2889884777491079,0.0
141,1.2875914343792885,0.0
142,1.2868521330344738,0.0
143,1.2866167209055202,0.0
144,1.2854313735044842,0.0
145,1.2840724783060389,0.0
146,1.2829375792849682,0.0
147,1.282323251858402,0.0
148,1.280628875555974,0.0
149,1.2793160977831366,0.0
150,1.278063613338104,0.0
151,1.2765483889147125,0.0
152,1.274932418809769,0.0
153,1.2734746477266186,0.0
154,1.2721984286742998,0.0
155,1.2710754432905662,0.0
156,1.2703046836990954,0.0
157,1.2700838072747256,0.0
158,1.2702487708523318,0.0
159,1.2717005466702191,0.0
160,1.2710522125640642,0.0
161,1.270219252380672,0.0
162,1.2695319497633935,0.0
163,1.26840753907691,0.0
164,1.2685438674732443,0.0
165,1.2678362212144014,0.0
166,1.2680020363289028,0.0
167,1.2706390641843759,0.0
168,1.2702000427602986,0.0
169,1.2697482280335282,0.0
170,1.2688603614938543,0.0
171,1.2682777948297492,0.0
172,1.2677745927507502,0.0
173,1.2676684214828853,0.0
174,1.2677980158905338,0.0
175,1.267413266792329,0.0
176,1.2667475593090372,0.0
177,1.2660940190630254,0.0
178,1.2656636642331376,0.0
179,1.265199365904816,0.0
180,1.2647122887556381,0.0
181,1.2655721967731899,0.0
182,1.2650576306740915,0.0
183,1.2647277233718277,0.0
184,1.263868557039147,0.0
185,1.2637178787032095,0.0
186,1.2636823126615802,0.0
187,1.2632977199426445,0.0
188,1.2627918701328902,0.0
189,1.2620913301669974,0.0
190,1.2618489761674316,0.0
191,1.2617403270664465,0.0
192,1.2615362598236162,0.0
193,1.2607462559092666,0.0
194,1.2598942629085146,0.0
195,1.2596297259222975,0.0
196,1.25976606591447,0.0
197,1.2594085695179795,0.0
198,1.2591308314567256,0.0
199,1.258566936443425,0.0
